what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"8",1383762088753
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1383762088753
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1383762088753
java.specification.name,sysinfo,,,"Java Platform API Specification",1383762088753
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383762088753
java.specification.version,sysinfo,,,"1.6",1383762088753
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1383762088753
java.version,sysinfo,,,"1.6.0_23",1383762088753
java.vm.info,sysinfo,,,"mixed mode",1383762088753
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1383762088753
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383762088753
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1383762088753
java.vm.specification.version,sysinfo,,,"1.0",1383762088753
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1383762088753
java.vm.version,sysinfo,,,"19.0-b09",1383762088753
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1383762089041
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383762096888
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762103872
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762103907
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383762103917
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762110619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762120294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1383762121886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762121897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762126673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1383762192829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762192841
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762194316
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762197601
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762197602
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1383762197609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383762199494
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1383762200760
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1383762200792
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383762200804
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1383762202291
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762202325
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1383762202325
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383762203118
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762203214
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383762203244
