what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426001994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1383426003050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383426003855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426004506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426007151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426043464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426056055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426061693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426062435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426066092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426069641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426070521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426077164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426080819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426082171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426085737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426086444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426122167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426127760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426129240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426201175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426204912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426218624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426235478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426245715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426274928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426288015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426297279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426300726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426307272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383426314597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426318368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383426329718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383426375634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383426375834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383426379522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383426379682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383426379849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383426379993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383426380145
