what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1383691049391
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1383691049391
java.vm.version,sysinfo,,,"19.0-b09",1383691049391
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1383691049406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691050558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.aboutAction",1383691053332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691053345
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383691058965
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1383691059448
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1383691060512
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1383691060551
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1383691060554
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1383691063339
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1383691063339
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1383691063340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691063383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691085200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691090330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691093038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691097966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691102125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691105214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691105566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691107325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691108028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691108335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691109121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383691147233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759870599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759884717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1383759902972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759902986
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383759928084
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383759934042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759936299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759936568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759938555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759939189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759939489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759940150
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383759940319
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1383759940985
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1383759940998
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1383759942471
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1383759942480
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383759943294
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383759944249
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383759949094
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383759949251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383759973706
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383759974635
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1383759974636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759976705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759977006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759980009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759980886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759980927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383759981625
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1383759986768
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383759989762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383760026195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1383760039361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383760039374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383760043020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383760046340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383760049872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383760051006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762020370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762041694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1383762069518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762069533
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383762071551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762073647
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1383762075063
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383762075117
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1383762075275
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1383762075279
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1383762075279
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1383762075279
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1383762075279
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1383762075279
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1383762075279
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1383762075279
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1383762075279
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1383762075279
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1383762075279
stopped,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1383762075279
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1383762075280
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1383762075280
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1383762075280
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1383762075280
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1383762075280
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1383762075280
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1383762075280
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1383762075280
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1383762075280
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1383762075280
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1383762075280
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1383762075281
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1383762075281
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1383762075281
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1383762075281
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1383762075281
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1383762075281
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1383762075281
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1383762075281
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1383762075285
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1383762075285
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1383762075285
stopped,bundle,com.altera.sbtgui.flash.plugin,13.1.0.162,"com.altera.sbtgui.flash.plugin",1383762075285
