what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376648349743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376648352996
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [3-1.6]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1376648358045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376648447416
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [3-1.6]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1376648451868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376648480977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376649801381
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [3-1.6]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1376649806851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376649846207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650127430
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [3-1.6]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1376650131211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650145156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650459038
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [3-1.6]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1376650463101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650499725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650602259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376650649024
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [3-1.6]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1376650668059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1376650688184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1376650689235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376650695546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1376650696329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376650696921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1376650699143
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [3-1.6]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1376650714919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650774619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650795802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1376650830235
